post_id,timestamp,risk_level,combined_score,substance_score,distress_score,behavior_score,evidence,substances,method,routing
,2012-07-08,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-05-17,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-05-15,high,0.35,0.0,1.0,0.0,"[""Distress: overdose (phrases: overdose)""]",[],rule_based,send_to_llm
,2012-09-07,low,0.042,0.14,0.0,0.0,"[""Substance: xanax (weight=0.14, ctx=negated)""]","[""xanax""]",rule_based,rule_based_low
,2013-07-29,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-08-26,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-10-05,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-10-25,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-08-19,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-05-21,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-06-22,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-07-11,low,0.12,0.4,0.0,0.0,"[""Substance: vicodin (weight=0.40, ctx=active)""]","[""vicodin""]",rule_based,rule_based_low
,2012-07-08,medium,0.332,0.0,0.95,0.0,"[""Urgency language: 1 pattern(s) matched""]",[],rule_based,send_to_llm
,2010-06-29,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-12-15,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-07-12,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-06-08,medium,0.369,0.18,0.9,0.0,"[""Substance: withdrawal (weight=0.18, ctx=negated)"", ""Distress: relapse (phrases: back on)""]","[""withdrawal""]",rule_based,send_to_llm
,2009-04-30,low,0.227,0.0,0.65,0.0,"[""Distress: craving (phrases: craving)""]",[],rule_based,send_to_llm
,2014-03-20,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-05-14,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-05-14,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-08-23,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2014-02-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-07-10,low,0.054,0.18,0.0,0.0,"[""Substance: xanax (weight=0.14, ctx=negated)"", ""Substance: withdrawal (weight=0.18, ctx=negated)""]","[""xanax"", ""withdrawal""]",rule_based,rule_based_low
,2017-10-07,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-02-21,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-01-27,high,0.57,0.85,0.9,0.0,"[""Substance: oxycodone (weight=0.85, ctx=active)"", ""Distress: relapse (phrases: relapsed)"", ""Distress: withdrawal (phrases: vomiting)""]","[""oxycodone""]",rule_based,send_to_llm
,2013-08-30,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-09-14,low,0.255,0.85,0.0,0.0,"[""Substance: oxycodone (weight=0.85, ctx=active)""]","[""oxycodone""]",rule_based,send_to_llm
,2016-12-08,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-03-30,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-10-10,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-09-28,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-05-06,high,0.568,0.9,0.85,0.0,"[""Substance: withdrawal (weight=0.90, ctx=active)"", ""Distress: withdrawal (phrases: sick)""]","[""withdrawal""]",rule_based,send_to_llm
,2009-11-02,low,0.21,0.7,0.0,0.0,"[""Substance: xanax (weight=0.70, ctx=active)""]","[""xanax""]",rule_based,send_to_llm
,2015-10-10,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-07-17,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-10-05,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-11-14,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-09-23,medium,0.34,0.2,0.8,0.0,"[""Substance: heroin (weight=0.20, ctx=negated)"", ""Distress: desperation (phrases: out of)""]","[""heroin""]",rule_based,send_to_llm
,2009-12-15,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-12-02,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-04-20,low,0.024,0.08,0.0,0.0,"[""Substance: vicodin (weight=0.08, ctx=negated)""]","[""vicodin""]",rule_based,rule_based_low
,2014-07-19,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-01-12,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-09-08,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-02-25,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-08-13,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-08-29,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-12-13,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-03-22,low,0.18,0.6,0.0,0.0,"[""Substance: suboxone (weight=0.60, ctx=active)""]","[""suboxone""]",rule_based,send_to_llm
,2009-12-02,high,0.35,0.0,1.0,0.0,"[""Distress: overdose (phrases: too much)""]",[],rule_based,send_to_llm
,2010-01-26,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-06-06,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-01-20,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-04-06,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-06-02,low,0.042,0.14,0.0,0.0,"[""Substance: xanax (weight=0.14, ctx=negated)""]","[""xanax""]",rule_based,rule_based_low
,2011-10-28,low,0.15,0.5,0.0,0.0,"[""Substance: adderall (weight=0.50, ctx=active)""]","[""adderall""]",rule_based,rule_based_low
,2009-11-16,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-09-28,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-10-30,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-06-25,low,0.255,0.85,0.0,0.0,"[""Substance: oxycodone (weight=0.85, ctx=active)""]","[""oxycodone""]",rule_based,send_to_llm
,2016-01-23,low,0.21,0.7,0.0,0.0,"[""Substance: xanax (weight=0.70, ctx=active)""]","[""xanax""]",rule_based,send_to_llm
,2016-11-02,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-08-07,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-05-23,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-12-14,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-12-14,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-04-25,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-02-26,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-12-05,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-11-07,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-06-20,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-11-10,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-09-07,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-04-27,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-10-07,medium,0.325,0.15,0.8,0.0,"[""Substance: methadone (weight=0.15, ctx=negated)"", ""Distress: desperation (phrases: out of)""]","[""methadone""]",rule_based,send_to_llm
,2009-06-10,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-04-16,medium,0.315,0.0,0.9,0.0,"[""Distress: relapse (phrases: back on)""]",[],rule_based,send_to_llm
,2015-07-16,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-02-12,low,0.045,0.15,0.0,0.0,"[""Substance: methadone (weight=0.15, ctx=negated)""]","[""methadone""]",rule_based,rule_based_low
,2015-09-26,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-10-27,medium,0.332,0.0,0.95,0.0,"[""Urgency language: 1 pattern(s) matched""]",[],rule_based,send_to_llm
,2015-10-12,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-09-12,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-08-02,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: sick)""]",[],rule_based,send_to_llm
,2009-11-12,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-01-26,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-04-24,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-11-16,low,0.21,0.7,0.0,0.0,"[""Substance: xanax (weight=0.70, ctx=active)""]","[""xanax""]",rule_based,send_to_llm
,2016-05-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-08-18,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-11-17,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-08-29,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-08-11,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-02-26,low,0.227,0.0,0.65,0.0,"[""Distress: craving (phrases: need it)""]",[],rule_based,send_to_llm
,2011-01-26,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-10-12,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-01-14,medium,0.527,1.0,0.65,0.0,"[""Substance: heroin (weight=1.00, ctx=active)"", ""Distress: craving (phrases: craving)""]","[""heroin""]",rule_based,send_to_llm
,2015-01-02,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-01-04,low,0.12,0.4,0.0,0.0,"[""Substance: klonopin (weight=0.40, ctx=active)""]","[""klonopin""]",rule_based,rule_based_low
,2008-04-03,high,0.332,0.0,0.0,0.95,"[""Behavior: route_of_administration (1 pattern match)""]",[],rule_based,send_to_llm
,2008-07-29,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-11-20,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: sick)""]",[],rule_based,send_to_llm
,2016-11-21,medium,0.332,0.0,0.95,0.0,"[""Distress: withdrawal (phrases: withdrawals)"", ""Urgency language: 1 pattern(s) matched""]",[],rule_based,send_to_llm
,2015-10-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-07-12,low,0.03,0.1,0.0,0.0,"[""Substance: adderall (weight=0.10, ctx=negated)""]","[""adderall""]",rule_based,rule_based_low
,2011-02-10,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-05-17,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-11-26,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-04-02,low,0.03,0.1,0.0,0.0,"[""Substance: adderall (weight=0.10, ctx=negated)""]","[""adderall""]",rule_based,rule_based_low
,2015-04-24,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-03-16,low,0.255,0.85,0.0,0.0,"[""Substance: percocet (weight=0.85, ctx=active)""]","[""percocet""]",rule_based,send_to_llm
,2013-12-13,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-01-13,low,0.042,0.14,0.0,0.0,"[""Substance: xanax (weight=0.14, ctx=negated)""]","[""xanax""]",rule_based,rule_based_low
,2011-04-18,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-09-01,low,0.03,0.1,0.0,0.0,"[""Substance: alcohol (weight=0.10, ctx=negated)""]","[""alcohol""]",rule_based,rule_based_low
,2015-01-11,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-04-11,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-09-05,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2011-11-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-07-12,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2013-01-23,low,0.255,0.85,0.0,0.0,"[""Substance: oxycodone (weight=0.85, ctx=active)""]","[""oxycodone""]",rule_based,send_to_llm
,2014-02-05,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-02-06,low,0.15,0.5,0.0,0.0,"[""Substance: adderall (weight=0.50, ctx=active)""]","[""adderall""]",rule_based,rule_based_low
,2014-11-22,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-11-16,low,0.112,0.375,0.0,0.0,"[""Substance: methadone (weight=0.38, ctx=past tense)""]","[""methadone""]",rule_based,rule_based_low
,2016-01-19,medium,0.482,0.85,0.65,0.0,"[""Substance: oxycodone (weight=0.85, ctx=active)"", ""Distress: craving (phrases: need it)""]","[""oxycodone""]",rule_based,send_to_llm
,2017-01-24,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: sick)""]",[],rule_based,send_to_llm
,2012-05-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-04-26,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-04-09,medium,0.332,0.0,0.95,0.0,"[""Urgency language: 1 pattern(s) matched""]",[],rule_based,send_to_llm
,2009-01-25,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-01-26,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: can't sleep)""]",[],rule_based,send_to_llm
,2012-10-26,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-01-22,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-05-02,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-01-23,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-05-24,low,0.045,0.15,0.0,0.0,"[""Substance: adderall (weight=0.10, ctx=negated)"", ""Substance: methadone (weight=0.15, ctx=negated)""]","[""adderall"", ""methadone""]",rule_based,rule_based_low
,2017-06-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-07-23,low,0.042,0.14,0.0,0.0,"[""Substance: xanax (weight=0.14, ctx=negated)""]","[""xanax""]",rule_based,rule_based_low
,2016-12-26,high,0.35,0.0,1.0,0.0,"[""Distress: overdose (phrases: too much)""]",[],rule_based,send_to_llm
,2016-05-11,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-08-19,medium,0.46,0.6,0.8,0.0,"[""Substance: suboxone (weight=0.60, ctx=active)"", ""Distress: desperation (phrases: out of)""]","[""suboxone""]",rule_based,send_to_llm
,2016-07-30,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-08-31,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2010-11-13,medium,0.332,0.0,0.95,0.0,"[""Distress: withdrawal (phrases: sick)"", ""Urgency language: 1 pattern(s) matched""]",[],rule_based,send_to_llm
,2012-12-14,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-12-28,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: sweating)""]",[],rule_based,send_to_llm
,2014-12-11,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-02-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-12-23,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-07-18,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-03-05,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-04-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-07-08,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-07-10,low,0.21,0.7,0.0,0.0,"[""Substance: xanax (weight=0.70, ctx=active)""]","[""xanax""]",rule_based,send_to_llm
,2010-08-29,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-07-10,medium,0.452,0.75,0.65,0.0,"[""Substance: methadone (weight=0.75, ctx=active)"", ""Distress: craving (phrases: craving)""]","[""methadone""]",rule_based,send_to_llm
,2013-07-19,low,0.27,0.9,0.0,0.0,"[""Substance: suboxone (weight=0.60, ctx=active)"", ""Substance: withdrawal (weight=0.90, ctx=active)""]","[""suboxone"", ""withdrawal""]",rule_based,send_to_llm
,2010-01-25,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-03-28,medium,0.332,0.0,0.95,0.0,"[""Distress: relapse (phrases: back on)"", ""Urgency language: 1 pattern(s) matched""]",[],rule_based,send_to_llm
,2009-11-25,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-08-05,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-11-19,medium,0.325,0.15,0.8,0.0,"[""Substance: craving (weight=0.15, ctx=negated)"", ""Distress: craving (phrases: craving)"", ""Distress: desperation (phrases: out of)""]","[""craving""]",rule_based,send_to_llm
,2012-03-25,low,0.054,0.18,0.0,0.0,"[""Substance: withdrawal (weight=0.18, ctx=negated)""]","[""withdrawal""]",rule_based,rule_based_low
,2016-03-12,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-02-04,low,0.287,0.2,0.65,0.0,"[""Substance: withdrawal (weight=0.18, ctx=negated)"", ""Substance: heroin (weight=0.20, ctx=negated)"", ""Substance: methadone (weight=0.15, ctx=negated)"", ""Distress: craving (phrases: craving)""]","[""withdrawal"", ""heroin"", ""methadone""]",rule_based,send_to_llm
,2009-07-11,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-02-03,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: sweating)""]",[],rule_based,send_to_llm
,2010-01-29,low,0.054,0.18,0.0,0.0,"[""Substance: withdrawal (weight=0.18, ctx=negated)""]","[""withdrawal""]",rule_based,rule_based_low
,2009-04-10,low,0.03,0.1,0.0,0.0,"[""Substance: adderall (weight=0.10, ctx=negated)""]","[""adderall""]",rule_based,rule_based_low
,2014-11-23,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2014-03-20,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-09-04,low,0.06,0.2,0.0,0.0,"[""Substance: heroin (weight=0.20, ctx=negated)"", ""Substance: withdrawal (weight=0.18, ctx=negated)"", ""Substance: benzodiazepine (weight=0.14, ctx=negated)""]","[""heroin"", ""withdrawal"", ""benzodiazepine""]",rule_based,rule_based_low
,2017-05-01,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2016-01-13,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-05-23,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-07-29,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-03-12,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-07-09,low,0.272,0.15,0.65,0.0,"[""Substance: craving (weight=0.15, ctx=negated)"", ""Substance: methadone (weight=0.15, ctx=negated)"", ""Distress: craving (phrases: craving, need it)""]","[""craving"", ""methadone""]",rule_based,send_to_llm
,2008-07-19,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-06-27,medium,0.3,1.0,0.0,0.0,"[""Substance: withdrawal (weight=0.90, ctx=active)"", ""Substance: heroin (weight=1.00, ctx=active)""]","[""withdrawal"", ""heroin""]",rule_based,send_to_llm
,2015-08-28,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2012-02-03,low,0.297,0.0,0.85,0.0,"[""Distress: withdrawal (phrases: sick)"", ""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2009-01-14,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: desperate)""]",[],rule_based,send_to_llm
,2009-03-11,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-08-24,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-10-12,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-10-11,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-08-13,low,0.042,0.14,0.0,0.0,"[""Substance: xanax (weight=0.14, ctx=negated)""]","[""xanax""]",rule_based,rule_based_low
,2010-02-07,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-12-07,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-03-07,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-07-09,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-08-27,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-08-05,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-03-21,medium,0.332,0.0,0.95,0.0,"[""Urgency language: 1 pattern(s) matched""]",[],rule_based,send_to_llm
,2016-08-14,low,0.06,0.2,0.0,0.0,"[""Substance: opioid intoxication (weight=0.20, ctx=negated)""]","[""opioid intoxication""]",rule_based,rule_based_low
,2008-09-12,low,0.255,0.85,0.0,0.0,"[""Substance: percocet (weight=0.85, ctx=active)""]","[""percocet""]",rule_based,send_to_llm
,2015-06-12,low,0.042,0.14,0.0,0.0,"[""Substance: alcohol (weight=0.10, ctx=negated)"", ""Substance: xanax (weight=0.14, ctx=negated)""]","[""alcohol"", ""xanax""]",rule_based,rule_based_low
,2017-05-25,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-03-31,low,0.272,0.15,0.65,0.0,"[""Substance: craving (weight=0.15, ctx=negated)"", ""Distress: craving (phrases: craving)""]","[""craving""]",rule_based,send_to_llm
,2009-04-30,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-03-14,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-11-13,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-01-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-06-03,low,0.045,0.15,0.0,0.0,"[""Substance: methadone (weight=0.15, ctx=negated)""]","[""methadone""]",rule_based,rule_based_low
,2011-10-08,low,0.27,0.9,0.0,0.0,"[""Substance: withdrawal (weight=0.90, ctx=active)""]","[""withdrawal""]",rule_based,send_to_llm
,2016-03-15,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-06-13,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-08-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2010-03-25,medium,0.417,0.4,0.85,0.0,"[""Substance: vicodin (weight=0.40, ctx=active)"", ""Distress: withdrawal (phrases: sick)"", ""Distress: desperation (phrases: desperate)""]","[""vicodin""]",rule_based,send_to_llm
,2009-11-02,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-09-08,low,0.28,0.0,0.8,0.0,"[""Distress: craving (phrases: need it)"", ""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2009-06-04,high,0.568,0.9,0.85,0.0,"[""Substance: withdrawal (weight=0.90, ctx=active)"", ""Distress: withdrawal (phrases: can't sleep)""]","[""withdrawal""]",rule_based,send_to_llm
,2016-08-13,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-03-05,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-10-02,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-01-27,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-03-16,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2014-08-01,low,0.03,0.1,0.0,0.0,"[""Substance: adderall (weight=0.10, ctx=negated)""]","[""adderall""]",rule_based,rule_based_low
,2013-01-07,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-04-17,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-04-13,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-11-19,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-08-26,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-09-29,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-09-15,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-01-08,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2015-09-05,medium,0.505,0.75,0.8,0.0,"[""Substance: methadone (weight=0.75, ctx=active)"", ""Distress: desperation (phrases: need more)"", ""Escalation language: 1 pattern(s) matched""]","[""methadone""]",rule_based,send_to_llm
,2017-02-01,high,0.63,0.0,0.9,0.9,"[""Distress: relapse (phrases: back on)"", ""Behavior: procurement (1 pattern match)""]",[],rule_based,send_to_llm
,2012-07-24,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-07-15,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2008-07-18,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2017-03-16,low,0.28,0.0,0.8,0.0,"[""Distress: desperation (phrases: out of)""]",[],rule_based,send_to_llm
,2013-08-25,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-08-18,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2016-08-24,low,0.225,0.75,0.0,0.0,"[""Substance: methadone (weight=0.75, ctx=active)""]","[""methadone""]",rule_based,send_to_llm
,2016-12-10,low,0.21,0.7,0.0,0.0,"[""Substance: xanax (weight=0.70, ctx=active)""]","[""xanax""]",rule_based,send_to_llm
,2017-03-06,low,0.27,0.9,0.0,0.0,"[""Substance: xanax (weight=0.70, ctx=active)"", ""Substance: withdrawal (weight=0.90, ctx=active)""]","[""xanax"", ""withdrawal""]",rule_based,send_to_llm
,2008-05-13,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2011-02-20,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2009-09-30,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
,2013-04-07,low,0.045,0.15,0.0,0.0,"[""Substance: methadone (weight=0.15, ctx=negated)""]","[""methadone""]",rule_based,rule_based_low
,2017-07-05,low,0.27,0.9,0.0,0.0,"[""Substance: withdrawal (weight=0.90, ctx=active)""]","[""withdrawal""]",rule_based,send_to_llm
,2017-03-18,low,0.227,0.0,0.65,0.0,"[""Distress: craving (phrases: craving)""]",[],rule_based,send_to_llm
,2016-03-01,low,0.0,0.0,0.0,0.0,[],[],rule_based,rule_based_low
